datetime,temp,tempmax,tempmin,humidity,pressure,cloudcover,visibility,windspeed_capped,precipprob,solarenergy,uvindex,month,precip_log,preciptype
2022-11-13,22.0,29.4,16.4,67.7,1016.3,9.1,3.4,7.6,0,18.7,8,11,0.0,none
2022-11-14,21.1,29.3,15.0,66.6,1016.6,0.0,3.6,5.4,0,18.7,8,11,0.0,none
2022-11-15,21.5,30.0,15.0,65.1,1016.2,5.5,3.6,7.6,0,18.7,8,11,0.0,none
2022-11-16,21.7,30.4,14.8,65.3,1014.8,0.0,3.7,5.4,0,18.7,8,11,0.0,none
2022-11-17,22.6,30.1,15.6,64.5,1014.6,5.4,3.7,7.6,0,18.4,8,11,0.0,none
2022-11-18,21.4,29.0,15.5,58.9,1015.8,0.5,3.7,9.4,0,18.5,8,11,0.0,none
2022-11-19,20.1,27.3,13.0,57.7,1016.0,4.4,3.6,7.6,0,18.6,8,11,0.0,none
2022-11-20,19.0,27.0,13.0,62.3,1014.4,16.3,3.6,7.6,0,18.5,8,11,0.0,none
2022-11-21,19.0,27.1,12.0,68.0,1014.0,41.2,3.5,7.6,0,18.5,8,11,0.0,none
2022-11-22,20.7,28.4,14.0,65.3,1014.0,12.6,3.5,9.1,0,18.5,8,11,0.0,none
2022-11-23,21.1,29.0,13.0,62.4,1014.6,19.8,3.5,7.6,0,18.0,8,11,0.0,none
2022-11-24,20.4,29.0,14.0,64.5,1014.8,7.6,3.6,5.4,0,18.4,8,11,0.0,none
2022-11-25,20.9,29.0,14.0,62.2,1015.6,0.0,3.6,9.4,0,18.0,8,11,0.0,none
2022-11-26,19.9,28.4,13.3,60.2,1014.2,2.3,3.7,5.4,0,18.4,8,11,0.0,none
2022-11-27,19.7,29.0,12.0,64.3,1011.9,2.3,3.6,7.6,0,18.0,8,11,0.0,none
2022-11-28,20.1,29.0,13.0,67.7,1012.6,0.0,3.7,5.4,0,17.9,8,11,0.0,none
2022-11-29,20.0,30.0,13.0,71.1,1014.3,5.2,3.2,7.6,0,17.7,8,11,0.0,none
2022-11-30,20.2,28.8,13.0,71.3,1015.4,6.1,2.9,7.5,0,17.6,7,11,0.0,none
2022-12-01,20.5,28.6,14.5,69.3,1014.9,7.1,2.4,7.6,0,17.5,7,12,0.0,none
2022-12-02,21.0,28.9,14.9,72.8,1014.2,2.4,2.3,7.6,0,17.2,7,12,0.0,none
2022-12-03,21.5,29.1,15.0,74.5,1014.4,3.7,2.4,4.6,0,17.1,7,12,0.0,none
2022-12-04,22.1,29.4,16.5,73.3,1015.3,1.9,2.5,7.5,0,17.1,7,12,0.0,none
2022-12-05,22.2,29.4,16.0,72.3,1016.2,6.1,2.2,7.6,0,16.9,7,12,0.0,none
2022-12-06,22.9,29.1,16.0,70.1,1015.4,5.7,2.8,7.5,0,17.0,7,12,0.0,none
2022-12-07,21.3,27.0,16.6,63.9,1015.3,38.5,3.2,10.3,0,16.9,7,12,0.0,none
2022-12-08,18.5,26.1,11.0,56.8,1015.5,52.9,3.5,11.2,0,17.0,7,12,0.0,none
2022-12-09,19.1,28.0,12.0,56.0,1013.8,40.9,3.7,14.8,0,17.2,7,12,0.0,none
2022-12-10,20.9,28.0,13.7,61.6,1013.4,61.3,3.3,7.6,0,16.8,7,12,0.0,none
2022-12-11,24.3,29.0,20.4,63.6,1013.9,83.8,2.9,22.3,0,13.9,6,12,0.0,none
2022-12-12,25.3,30.0,22.0,77.7,1013.7,75.0,2.6,9.4,100,11.2,5,12,1.252762968495368,rain
2022-12-13,25.8,30.1,22.0,75.7,1014.8,78.1,3.0,5.4,0,12.7,6,12,0.0,none
2022-12-14,25.9,30.4,22.0,57.8,1015.3,48.1,3.5,7.6,0,15.5,7,12,0.0,none
2022-12-15,24.9,30.0,21.0,63.6,1014.4,33.6,3.5,9.4,0,15.2,7,12,0.0,none
2022-12-16,25.2,31.0,20.0,72.2,1013.4,33.7,3.5,7.5,0,15.5,7,12,0.0,none
2022-12-17,23.9,30.0,18.9,63.6,1014.8,21.8,3.5,7.5,0,16.8,7,12,0.0,none
2022-12-18,20.6,28.0,14.1,59.4,1015.1,8.9,3.7,9.4,0,17.4,7,12,0.0,none
2022-12-19,19.8,28.1,12.7,62.0,1014.1,8.3,3.8,7.6,0,17.1,7,12,0.0,none
2022-12-20,20.8,30.0,12.8,61.6,1013.4,10.2,3.4,7.6,0,16.9,7,12,0.0,none
2022-12-21,21.2,30.0,14.0,61.3,1014.0,8.0,3.8,7.6,0,17.0,7,12,0.0,none
2022-12-22,21.3,29.3,15.0,60.9,1013.6,9.0,3.6,7.5,0,16.9,7,12,0.0,none
2022-12-23,21.7,30.0,13.9,61.5,1013.2,0.0,3.6,9.4,0,17.1,7,12,0.0,none
2022-12-24,21.7,30.0,14.8,65.8,1013.5,1.7,3.7,14.8,0,16.9,7,12,0.0,none
2022-12-25,22.1,29.9,15.9,70.3,1014.3,0.1,3.2,14.8,0,16.5,7,12,0.0,none
2022-12-26,22.7,30.0,16.0,73.6,1015.8,1.2,3.2,14.8,0,16.6,7,12,0.0,none
2022-12-27,23.8,31.0,17.8,76.1,1016.2,32.1,3.3,14.8,100,13.1,6,12,0.262364264467491,rain
2022-12-28,23.8,29.0,20.0,64.1,1017.3,20.6,3.0,5.4,0,16.2,7,12,0.0,none
2022-12-29,21.5,29.0,15.0,49.8,1019.0,0.0,3.7,9.4,0,17.3,7,12,0.0,none
2022-12-30,22.5,31.0,14.6,61.5,1018.8,0.0,3.8,9.4,0,16.8,7,12,0.0,none
2022-12-31,22.5,29.3,16.0,64.9,1017.9,0.7,3.6,7.6,0,16.9,7,12,0.0,none
2023-01-01,21.7,28.0,17.2,56.8,1018.3,0.1,3.6,7.6,0,17.0,7,1,0.0,none
2023-01-02,21.1,28.0,15.1,63.0,1018.6,0.5,3.3,9.4,0,17.3,7,1,0.0,none
2023-01-03,20.4,26.0,15.0,71.0,1018.4,49.8,2.7,7.6,0,16.1,7,1,0.0,none
2023-01-04,18.6,20.1,16.9,76.2,1018.7,81.8,1.4,11.2,100,10.7,5,1,0.262364264467491,rain
2023-01-05,17.3,18.0,15.4,82.4,1020.4,81.6,1.3,7.6,100,7.1,4,1,1.1631508098056809,rain
2023-01-06,19.4,25.0,15.0,75.1,1021.2,43.6,1.9,7.6,0,16.6,7,1,0.0,none
2023-01-07,18.2,26.0,12.8,56.1,1020.2,0.0,3.5,9.4,0,18.5,8,1,0.0,none
2023-01-08,17.7,27.1,9.0,51.1,1018.8,0.0,3.8,9.4,0,18.5,8,1,0.0,none
2023-01-09,18.5,29.0,9.6,50.9,1019.3,0.0,3.7,5.4,0,18.3,8,1,0.0,none
2023-01-10,19.5,29.1,10.6,50.6,1018.3,0.0,3.6,9.4,0,18.3,8,1,0.0,none
2023-01-11,20.0,30.0,12.2,55.2,1015.5,0.0,3.8,13.0,0,18.1,8,1,0.0,none
2023-01-12,19.9,30.0,12.0,60.0,1013.5,0.0,3.6,16.6,0,17.9,8,1,0.0,none
2023-01-13,20.9,30.0,14.0,60.0,1014.0,0.0,3.6,13.0,0,18.2,8,1,0.0,none
2023-01-14,21.8,29.0,17.0,66.9,1014.7,3.6,3.7,7.6,0,18.0,8,1,0.0,none
2023-01-15,20.7,27.0,15.0,62.2,1014.3,0.1,3.6,8.3,0,18.2,8,1,0.0,none
2023-01-16,20.8,27.0,15.5,65.4,1014.5,4.5,3.3,9.3,0,17.8,8,1,0.0,none
2023-01-17,21.9,29.0,15.0,65.8,1014.6,8.5,3.4,14.8,0,17.9,8,1,0.0,none
2023-01-18,21.2,28.0,15.0,62.5,1016.8,1.9,3.5,7.6,0,17.9,8,1,0.0,none
2023-01-19,21.7,29.0,14.7,65.0,1017.1,5.5,3.1,11.2,0,17.4,8,1,0.0,none
2023-01-20,22.6,29.9,16.0,72.4,1016.0,10.6,2.9,14.8,0,17.9,8,1,0.0,none
2023-01-21,23.3,30.0,18.0,64.8,1015.7,18.0,3.2,13.0,0,17.6,8,1,0.0,none
2023-01-22,22.8,31.0,16.0,65.2,1014.7,9.1,3.4,14.8,0,18.1,8,1,0.0,none
2023-01-23,22.3,29.7,15.0,67.7,1014.4,27.0,3.5,11.2,0,18.6,8,1,0.0,none
2023-01-24,23.1,30.1,16.0,65.2,1014.3,19.8,3.4,16.6,0,18.2,8,1,0.0,none
2023-01-25,23.9,31.0,17.0,54.8,1014.1,45.3,3.7,16.6,0,18.2,8,1,0.0,none
2023-01-26,22.8,31.0,15.8,58.1,1015.0,25.1,3.6,11.2,0,18.4,8,1,0.0,none
2023-01-27,22.8,30.0,16.0,63.3,1015.5,3.1,3.1,9.4,0,18.6,8,1,0.0,none
2023-01-28,23.5,31.0,18.0,65.2,1014.4,0.1,3.1,7.6,0,18.8,8,1,0.0,none
2023-01-29,23.8,31.0,16.6,64.3,1013.0,8.5,2.9,9.4,0,18.8,8,1,0.0,none
2023-01-30,24.3,31.3,18.6,66.6,1014.9,23.7,2.8,11.2,0,18.5,8,1,0.0,none
2023-01-31,24.4,30.8,20.0,62.4,1015.4,37.6,2.7,13.0,0,17.3,7,1,0.0,none
2023-02-01,22.4,28.4,18.7,53.3,1016.3,24.5,3.3,9.4,0,19.3,8,2,0.0,none
2023-02-02,20.9,29.0,15.0,41.5,1016.7,1.0,3.7,7.6,0,21.0,9,2,0.0,none
2023-02-03,19.9,29.1,11.7,45.0,1016.7,10.8,3.8,9.4,0,20.9,8,2,0.0,none
2023-02-04,20.8,30.3,11.0,44.0,1015.0,2.2,3.8,9.4,0,21.0,9,2,0.0,none
2023-02-05,21.2,31.0,12.7,41.5,1013.9,0.0,3.5,7.6,0,20.9,8,2,0.0,none
2023-02-06,22.1,31.0,12.6,45.8,1013.3,0.0,3.7,7.6,0,20.5,8,2,0.0,none
2023-02-07,23.5,32.1,14.5,48.7,1012.5,0.0,3.7,7.6,0,20.4,8,2,0.0,none
2023-02-08,23.3,31.0,16.1,42.6,1014.3,0.9,3.7,9.4,0,20.9,8,2,0.0,none
2023-02-09,22.0,31.0,13.9,46.1,1014.7,4.1,3.7,7.6,0,21.2,9,2,0.0,none
2023-02-10,23.9,35.0,14.0,43.5,1014.5,0.8,3.7,11.1,0,21.1,9,2,0.0,none
2023-02-11,25.8,36.0,15.0,38.5,1014.6,0.0,3.8,14.8,0,21.2,9,2,0.0,none
2023-02-12,24.1,31.0,17.7,42.2,1017.0,0.4,3.9,14.7,0,21.3,9,2,0.0,none
2023-02-13,22.6,31.0,13.0,34.7,1017.4,0.0,3.9,16.6,0,21.8,9,2,0.0,none
2023-02-14,22.2,32.0,13.0,32.8,1016.7,0.0,3.7,7.6,0,21.5,9,2,0.0,none
2023-02-15,23.2,34.0,13.0,41.1,1014.3,0.0,3.9,11.2,0,21.5,9,2,0.0,none
2023-02-16,25.9,35.0,17.0,36.1,1014.4,0.4,3.9,11.2,0,21.6,9,2,0.0,none
2023-02-17,25.4,33.0,18.8,42.2,1014.8,0.4,3.6,9.4,0,21.6,9,2,0.0,none
2023-02-18,25.1,32.0,18.1,47.2,1014.8,0.0,3.3,9.4,0,22.0,9,2,0.0,none
2023-02-19,24.8,34.0,17.0,47.8,1015.0,5.7,3.6,11.2,0,22.0,9,2,0.0,none
2023-02-20,25.4,35.0,16.6,46.2,1014.3,0.0,3.6,9.4,0,22.2,9,2,0.0,none
2023-02-21,26.2,37.0,16.0,44.2,1013.9,6.6,3.5,11.2,0,22.5,9,2,0.0,none
2023-02-22,25.9,36.0,16.0,34.3,1013.5,48.9,3.7,13.7,0,22.8,9,2,0.0,none
2023-02-23,25.4,35.0,16.0,39.5,1013.7,16.1,3.8,11.2,0,22.4,9,2,0.0,none
2023-02-24,26.2,35.0,16.7,36.7,1015.0,0.0,3.9,14.8,0,23.0,9,2,0.0,none
2023-02-25,26.1,35.0,17.0,36.9,1016.9,0.1,3.5,9.4,0,23.0,9,2,0.0,none
2023-02-26,26.7,35.0,18.0,38.8,1017.3,3.3,3.5,9.4,0,22.5,9,2,0.0,none
2023-02-27,26.6,35.0,17.7,42.6,1017.1,0.5,3.7,11.2,0,22.6,9,2,0.0,none
2023-02-28,26.5,34.0,18.6,47.2,1017.4,36.4,3.2,13.0,0,21.6,9,2,0.0,none
2023-03-01,26.8,34.1,19.0,47.3,1017.8,32.4,3.2,13.0,0,19.3,9,3,0.0,none
2023-03-02,27.3,35.0,19.0,48.5,1018.3,17.9,3.1,9.0,0,20.9,8,3,0.0,none
2023-03-03,27.9,35.0,21.0,48.7,1019.0,22.9,3.3,9.3,0,20.7,8,3,0.0,none
2023-03-04,27.6,36.0,19.6,41.6,1018.7,19.6,3.0,11.2,0,21.8,9,3,0.0,none
2023-03-05,27.9,35.0,20.0,39.8,1018.4,17.3,3.5,14.8,0,22.0,9,3,0.0,none
2023-03-06,26.8,34.4,21.0,45.4,1016.6,35.7,3.4,11.2,100,20.6,9,3,0.18232155679395465,rain
2023-03-07,23.4,29.2,19.1,58.1,1018.1,80.0,3.0,31.7,100,19.6,8,3,0.262364264467491,rain
2023-03-08,24.7,33.0,16.2,52.2,1016.9,16.0,3.7,12.9,0,23.5,9,3,0.0,none
2023-03-09,26.8,34.2,19.6,43.0,1016.1,23.6,3.6,9.4,100,20.4,9,3,0.18232155679395465,rain
2023-03-10,26.8,34.0,18.3,41.2,1015.3,53.0,3.8,9.4,0,20.8,9,3,0.0,none
2023-03-11,27.3,35.0,18.0,36.6,1015.1,8.8,3.8,14.8,0,22.8,9,3,0.0,none
2023-03-12,27.6,35.0,19.0,37.6,1014.9,1.5,3.7,10.4,0,24.4,9,3,0.0,none
2023-03-13,28.5,36.0,20.0,34.4,1013.4,31.1,3.7,13.0,0,23.3,10,3,0.0,none
2023-03-14,27.7,36.0,20.6,41.0,1011.7,62.3,3.4,16.6,100,21.6,9,3,0.4054651081081644,rain
2023-03-15,27.5,35.0,21.0,46.1,1011.1,73.8,3.2,18.4,0,22.0,9,3,0.0,none
2023-03-16,24.9,29.0,22.0,58.1,1012.8,88.6,2.7,20.5,100,20.5,9,3,0.09531017980432487,rain
2023-03-17,26.1,32.0,19.0,57.7,1012.7,68.6,3.5,13.0,100,23.1,9,3,0.9162907318741551,rain
2023-03-18,24.0,28.0,20.0,69.7,1011.8,75.8,3.3,16.6,100,19.6,8,3,1.7749523509116738,rain
2023-03-19,23.3,30.0,19.8,71.0,1009.7,59.4,3.3,28.1,100,20.9,9,3,1.6486586255873816,rain
2023-03-20,25.0,32.0,17.9,56.8,1008.8,51.2,3.5,14.8,0,21.9,9,3,0.0,none
2023-03-21,26.6,33.0,21.0,49.4,1008.9,53.6,3.6,14.6,0,18.4,9,3,0.0,none
2023-03-22,26.8,32.0,22.6,55.4,1010.0,58.4,3.0,9.4,0,16.3,6,3,0.0,none
2023-03-23,26.5,33.0,20.0,56.8,1009.9,45.8,3.3,6.6,0,21.6,8,3,0.0,none
2023-03-24,28.5,35.7,21.4,50.4,1009.9,36.4,3.5,9.4,0,21.5,8,3,0.0,none
2023-03-25,29.2,36.0,22.0,51.3,1011.0,38.8,3.5,13.0,0,20.8,8,3,0.0,none
2023-03-26,29.3,36.1,22.7,54.7,1009.8,37.3,3.5,18.4,100,22.1,8,3,0.09531017980432487,rain
2023-03-27,29.1,37.0,21.0,41.6,1009.7,11.3,3.8,18.4,0,25.7,10,3,0.0,none
2023-03-28,28.9,37.0,20.2,28.7,1009.5,4.4,3.9,13.1,0,25.7,10,3,0.0,none
2023-03-29,30.5,39.0,21.6,36.6,1009.9,21.0,3.6,20.5,0,24.1,9,3,0.0,none
2023-03-30,32.2,39.0,25.0,40.9,1007.8,31.3,3.9,20.5,0,24.5,9,3,0.0,none
2023-03-31,30.1,35.0,25.0,37.4,1008.5,71.1,3.5,18.4,100,21.3,9,3,0.18232155679395465,rain
2023-04-01,28.1,35.0,22.0,46.4,1009.8,51.3,3.8,18.4,0,24.6,9,4,0.0,none
2023-04-02,29.1,37.0,20.0,36.7,1009.1,26.1,3.8,11.1,0,23.0,9,4,0.0,none
2023-04-03,30.1,37.0,22.9,40.4,1008.4,37.5,3.6,11.1,0,22.3,9,4,0.0,none
2023-04-04,30.7,37.2,23.0,34.4,1009.5,24.1,3.8,14.7,0,21.4,9,4,0.0,none
2023-04-05,31.0,38.0,24.0,33.7,1009.7,33.7,3.9,12.1,0,21.8,8,4,0.0,none
2023-04-06,31.5,38.0,25.2,34.1,1011.3,60.4,3.5,11.1,0,21.8,8,4,0.0,none
2023-04-07,26.7,37.0,20.8,65.6,1014.2,68.6,3.1,27.7,100,20.2,9,4,0.33647223662121295,rain
2023-04-08,24.2,28.0,21.0,79.1,1016.1,86.9,2.9,9.4,100,16.4,8,4,0.18232155679395465,rain
2023-04-09,29.0,36.0,21.6,58.4,1015.6,65.3,3.8,11.2,100,22.7,9,4,1.1314021114911006,rain
2023-04-10,30.7,38.0,24.0,48.7,1013.7,60.6,3.8,13.0,0,24.2,10,4,0.0,none
2023-04-11,31.5,39.0,23.5,45.8,1012.6,30.7,3.7,16.6,0,25.6,10,4,0.0,none
2023-04-12,32.8,40.0,24.7,42.5,1011.6,39.8,3.6,8.5,100,25.5,9,4,0.09531017980432487,rain
2023-04-13,33.2,41.0,25.0,38.1,1010.5,64.1,3.4,9.4,0,23.5,9,4,0.0,none
2023-04-14,34.1,40.0,26.0,30.7,1010.3,59.3,3.5,16.8,100,23.1,9,4,0.33647223662121295,rain
2023-04-15,29.8,32.0,25.1,45.2,1012.0,86.2,3.2,19.4,0,16.6,7,4,0.0,none
2023-04-16,31.4,40.0,20.8,39.1,1009.8,30.4,3.8,12.1,0,26.3,10,4,0.0,none
2023-04-17,33.2,41.0,24.0,33.5,1009.3,44.7,3.9,14.8,0,24.5,9,4,0.0,none
2023-04-18,34.5,42.0,26.0,30.2,1010.3,43.1,3.8,12.4,0,25.2,10,4,0.0,none
2023-04-19,35.6,42.0,29.0,25.8,1007.9,49.0,3.8,18.4,0,25.1,10,4,0.0,none
2023-04-20,32.1,39.7,21.0,38.8,1006.4,66.0,3.5,18.4,100,25.7,10,4,0.4700036292457356,rain
2023-04-21,29.1,37.0,22.6,56.1,1007.4,49.5,4.0,14.8,100,25.1,10,4,0.8754687373538999,rain
2023-04-22,28.6,37.0,22.6,56.1,1006.3,55.1,3.7,27.7,100,23.8,9,4,0.262364264467491,rain
2023-04-23,28.2,36.0,21.9,58.0,1007.7,54.1,3.8,18.3,100,24.6,10,4,0.832909122935104,rain
2023-04-24,29.8,37.0,23.6,51.3,1009.1,38.8,3.8,14.7,0,22.6,9,4,0.0,none
2023-04-25,28.3,36.0,24.6,61.9,1010.3,60.4,3.4,24.0,100,21.7,9,4,0.9932517730102833,rain
2023-04-26,28.1,34.0,23.0,64.0,1010.3,85.4,3.8,27.7,100,20.3,8,4,1.7404661748405046,rain
2023-04-27,26.2,34.0,20.0,71.3,1011.8,77.7,3.6,24.1,100,23.0,9,4,2.5572273113676265,rain
2023-04-28,26.9,34.0,19.8,69.7,1011.5,57.3,3.9,22.3,100,24.7,10,4,0.9555114450274363,rain
2023-04-29,27.1,34.0,21.8,65.9,1011.1,74.1,4.0,18.4,100,23.1,9,4,2.2192034840549946,rain
2023-04-30,22.6,25.1,20.0,90.1,1010.5,93.0,3.0,27.7,100,19.9,8,4,1.1631508098056809,rain
2023-05-01,25.7,32.0,20.0,78.7,1009.1,52.4,3.8,14.8,100,14.7,6,5,2.517696472610991,rain
2023-05-02,25.3,30.0,22.6,82.6,1010.0,87.1,3.6,13.0,100,21.2,9,5,2.3702437414678603,rain
2023-05-03,24.0,28.0,21.0,89.3,1011.6,72.2,3.2,14.8,100,14.0,6,5,1.791759469228055,rain
2023-05-04,26.8,33.0,21.8,75.1,1010.3,53.4,3.8,24.0,100,22.7,9,5,1.0296194171811581,rain
2023-05-05,28.8,35.0,21.9,66.6,1008.7,59.1,3.4,11.7,100,23.1,9,5,0.5877866649021191,rain
2023-05-06,31.2,37.0,24.6,58.3,1007.6,39.3,3.9,11.2,0,24.8,9,5,0.0,none
2023-05-07,30.4,38.0,26.0,64.2,1007.4,62.1,3.4,11.1,100,22.9,9,5,0.33647223662121295,rain
2023-05-08,32.1,38.1,25.7,58.7,1006.9,50.0,3.7,16.6,0,24.3,9,5,0.0,none
2023-05-09,32.7,40.0,25.7,54.9,1007.3,40.2,3.4,11.2,0,23.7,9,5,0.0,none
2023-05-10,33.1,41.0,26.6,48.6,1007.3,40.6,3.8,9.4,0,26.8,9,5,0.0,none
2023-05-11,32.7,41.0,23.7,33.8,1008.1,38.2,4.1,11.1,0,28.2,10,5,0.0,none
2023-05-12,32.7,42.0,23.0,33.4,1007.2,17.4,3.8,9.4,0,28.1,10,5,0.0,none
2023-05-13,33.8,43.0,24.5,27.6,1006.2,16.1,3.9,11.2,0,28.1,10,5,0.0,none
2023-05-14,35.2,44.0,26.1,29.8,1003.6,13.4,3.8,27.6,0,27.1,10,5,0.0,none
2023-05-15,35.8,43.0,28.0,29.7,1004.7,22.9,4.1,22.3,0,26.5,9,5,0.0,none
2023-05-16,35.1,41.0,28.7,34.6,1007.1,34.4,4.2,24.1,0,24.1,9,5,0.0,none
2023-05-17,34.5,41.0,26.0,40.7,1008.3,36.2,3.9,16.6,0,24.1,9,5,0.0,none
2023-05-18,35.2,42.0,28.5,41.8,1009.5,40.2,3.9,18.3,0,22.6,9,5,0.0,none
2023-05-19,35.6,42.0,28.2,33.6,1007.7,44.4,4.1,18.4,0,25.2,9,5,0.0,none
2023-05-20,35.1,43.0,27.0,35.0,1006.9,43.7,4.3,14.8,0,25.3,9,5,0.0,none
2023-05-21,34.9,43.0,27.8,34.4,1007.9,40.3,3.9,14.8,0,23.3,9,5,0.0,none
2023-05-22,34.3,41.0,28.8,34.4,1009.5,61.1,3.8,22.2,100,25.7,9,5,0.7884573603642702,rain
2023-05-23,34.2,42.0,25.4,39.4,1007.7,33.3,4.0,16.6,100,24.7,10,5,0.09531017980432487,rain
2023-05-24,35.4,42.1,27.0,35.3,1007.5,38.5,4.2,14.8,100,23.7,9,5,0.18232155679395465,rain
2023-05-25,35.0,41.3,28.4,35.5,1007.0,30.3,3.8,31.5,0,25.8,9,5,0.0,none
2023-05-26,34.9,40.1,28.5,33.7,1007.8,20.0,3.9,32.884000000000015,0,24.6,9,5,0.0,none
2023-05-27,33.8,41.1,26.4,41.7,1007.3,31.4,3.7,18.4,0,24.2,9,5,0.0,none
2023-05-28,31.3,40.0,26.9,53.8,1007.7,48.3,3.9,20.4,0,25.1,9,5,0.0,none
2023-05-29,30.7,39.2,25.5,60.0,1008.5,40.2,3.7,14.8,0,24.1,9,5,0.0,none
2023-05-30,32.4,39.0,25.8,53.9,1008.9,46.9,3.9,14.8,0,25.2,9,5,0.0,none
2023-05-31,34.6,41.0,27.1,38.4,1007.8,33.2,4.2,13.0,0,25.7,9,5,0.0,none
2023-06-01,34.9,42.0,25.6,31.3,1006.8,22.3,4.0,18.4,0,26.3,10,6,0.0,none
2023-06-02,35.8,42.0,27.7,28.4,1005.9,23.5,4.1,22.3,0,25.0,9,6,0.0,none
2023-06-03,33.7,41.0,27.4,42.0,1006.2,40.8,3.8,18.4,0,23.2,9,6,0.0,none
2023-06-04,32.8,40.6,25.5,45.3,1005.1,44.4,3.4,27.7,0,22.4,9,6,0.0,none
2023-06-05,34.7,41.0,26.6,38.6,1005.2,31.5,3.9,18.3,0,24.9,9,6,0.0,none
2023-06-06,36.0,43.0,29.2,34.9,1004.1,29.4,4.1,18.4,0,23.4,8,6,0.0,none
2023-06-07,34.5,41.0,28.2,40.4,1004.2,41.7,3.8,13.0,0,22.8,8,6,0.0,none
2023-06-08,35.9,43.0,27.1,32.2,1004.2,43.6,3.8,22.2,0,25.6,9,6,0.0,none
2023-06-09,35.0,41.0,29.0,38.0,1002.8,58.0,4.0,22.2,100,22.4,9,6,1.0647107369924282,rain
2023-06-10,34.7,42.0,29.4,42.0,1001.9,41.8,3.7,22.3,0,21.6,8,6,0.0,none
2023-06-11,35.2,42.0,30.2,43.7,1002.4,40.5,3.9,27.7,0,23.0,9,6,0.0,none
2023-06-12,33.5,42.0,27.7,50.8,1002.3,55.3,4.0,22.3,100,23.3,9,6,0.7884573603642702,rain
2023-06-13,34.0,41.0,27.8,51.5,1002.4,61.8,3.9,22.3,0,22.9,9,6,0.0,none
2023-06-14,35.8,41.0,30.2,40.3,1004.3,34.0,3.9,20.5,0,23.7,9,6,0.0,none
2023-06-15,35.7,41.0,30.6,41.5,1004.6,31.6,4.1,24.1,0,24.6,9,6,0.0,none
2023-06-16,35.9,41.0,30.1,34.7,1004.1,10.6,4.0,22.3,0,26.0,9,6,0.0,none
2023-06-17,35.8,41.0,31.4,39.5,1004.2,14.4,4.2,22.3,0,24.9,9,6,0.0,none
2023-06-18,35.3,40.0,31.1,41.1,1004.4,17.6,4.0,20.5,0,25.3,9,6,0.0,none
2023-06-19,35.7,40.0,30.5,41.9,1003.1,29.7,4.0,22.3,0,24.5,9,6,0.0,none
2023-06-20,36.1,41.0,31.4,43.3,1002.4,42.1,4.0,22.3,0,23.7,9,6,0.0,none
2023-06-21,34.8,40.0,31.6,49.1,1002.9,59.0,4.1,22.3,0,23.3,8,6,0.0,none
2023-06-22,32.1,37.0,26.9,62.3,1004.0,81.9,3.7,22.3,100,17.1,8,6,1.62924053973028,rain
2023-06-23,26.2,28.1,25.0,93.9,1005.0,90.1,2.5,18.4,100,5.5,2,6,3.2733640101522705,rain
2023-06-24,28.9,33.0,25.0,81.2,1003.9,79.3,4.0,14.8,100,13.6,5,6,2.0794415416798357,rain
2023-06-25,29.3,33.0,25.8,81.2,1002.7,90.5,3.6,14.8,100,12.9,6,6,1.0986122886681098,rain
2023-06-26,27.0,31.0,24.0,91.0,1003.1,97.1,2.9,25.9,100,4.0,2,6,3.342861804649192,rain
2023-06-27,25.8,27.6,23.7,94.2,1002.9,97.7,2.8,18.4,100,3.4,2,6,4.709530201312334,rain
2023-06-28,26.9,29.0,25.0,92.8,1004.6,96.0,2.9,14.8,100,10.7,5,6,3.100092288878234,rain
2023-06-29,28.0,31.0,25.8,87.2,1004.6,90.0,3.6,18.4,100,12.7,6,6,1.5260563034950492,rain
2023-06-30,28.8,32.0,25.7,81.4,1004.3,87.1,3.7,22.2,100,11.0,6,6,0.18232155679395465,rain
2023-07-01,29.3,32.4,26.9,76.6,1005.2,79.1,4.0,18.4,100,15.4,7,7,0.262364264467491,rain
2023-07-02,29.2,33.0,25.6,78.3,1005.0,61.2,4.0,18.4,100,17.1,7,7,0.5306282510621704,rain
2023-07-03,31.0,36.0,26.6,77.0,1003.5,57.6,4.0,12.1,100,19.3,8,7,0.18232155679395465,rain
2023-07-04,31.4,37.0,26.8,75.0,1001.1,73.8,3.9,14.8,100,17.8,7,7,2.2300144001592104,rain
2023-07-05,29.6,34.0,25.8,81.8,1000.4,73.0,3.8,11.1,100,11.8,4,7,2.6946271807700692,rain
2023-07-06,29.5,34.0,26.9,83.8,1001.7,74.6,3.6,16.6,100,8.9,4,7,1.4350845252893227,rain
2023-07-07,27.8,30.7,25.6,87.0,1003.4,93.8,3.5,14.8,100,6.9,3,7,2.8390784635086144,rain
2023-07-08,26.7,31.0,24.7,93.9,1004.8,93.5,3.1,18.4,100,8.7,6,7,1.5040773967762742,rain
2023-07-09,26.6,30.4,23.6,90.5,1006.3,87.9,3.2,18.4,100,6.1,3,7,3.92395157629342,rain
2023-07-10,28.4,33.0,24.9,85.3,1005.2,79.4,3.7,18.4,100,12.1,5,7,1.62924053973028,rain
2023-07-11,26.0,28.0,24.9,93.6,1005.1,95.8,2.7,14.8,100,6.9,3,7,2.066862759472976,rain
2023-07-12,26.2,28.0,24.0,92.7,1004.0,93.0,2.7,16.5,100,10.9,6,7,2.3513752571634776,rain
